,id,object_name,address,chain,object_type,number,street
2978,14764,NAT'S THAI FOOD,1123 N VINE ST STE #11,True,Restaurant,18,N VINE ST 
2979,14765,KOPE POKI,1903 HYPERION AVE,False,Restaurant,21,HYPERION AVE
2980,14766,Z'S CRAZY GOOD DTLA,401 S HOPE ST,False,Restaurant,39,S HOPE ST
2981,14767,GIAMELA'S,3178 LOS FELIZ BLVD,False,Restaurant,16,LOS FELIZ BLVD
2982,14768,ALLACQUA,3280 GLENDALE BLVD,False,Restaurant,31,GLENDALE BLVD
2983,14769,SUNDAY CAFE,396 S LOS ANGELES ST STE #26,False,Restaurant,2,S LOS ANGELES ST 
2984,14770,ESTHER'S  RESTAURANT,1811 W 7TH ST,True,Restaurant,15,W 7TH ST
2985,14771,P.A.T.H. KITCHEN,340 N MADISON AVE,False,Restaurant,16,N MADISON AVE
2986,14772,TACOS MEXICO #6,3660 BEVERLY BLVD,False,Fast Food,23,BEVERLY BLVD
2987,14773,TACOS LA ESTRELLA,3415 FLETCHER DR,False,Fast Food,19,FLETCHER DR
2988,14774,CJ SPA RESTAURANT,620 S UNION AVE,True,Restaurant,37,S UNION AVE
2989,14775,LOUISIANA FRIED CHICKEN & CHINA BOWL,10306 WILMINGTON AVE STE A,True,Restaurant,25,WILMINGTON AVE 
2990,14776,SAY'S RASPADOS DE FRUTAS NAT,900 S WESTMORELAND AVE # #B,False,Restaurant,24,S WESTMORELAND AVE
2991,14777,MI QUERIDO PULGARCITO,727 S ALVARADO ST,True,Restaurant,44,S ALVARADO ST
2992,14778,WATTS COFFEE HOUSE,1827 E 103RD ST,False,Cafe,40,E 103RD ST
2993,14779,UMEDA,6623 MELROSE AVE,False,Restaurant,12,MELROSE AVE
2994,14780,LA NUEVA ESTRELLA BAKERY,1900 W 7TH ST,True,Bakery,4,W 7TH ST
2995,14781,POLLO CAMPERO #24,2116 W 7TH ST,True,Restaurant,117,W 7TH ST
2996,14782,LYRIC CAFE,2106 HYPERION AVE,False,Restaurant,47,HYPERION AVE
2997,14783,CHADO TEA ROOM,6801 HOLLYWOOD BLVD # 19010,True,Restaurant,24,HOLLYWOOD BLVD
2998,14784,DAN SUNG SA,3317 W 6TH ST,False,Restaurant,33,W 6TH ST
2999,14785,LE CAFE NOIR,500 S VIRGIL AVE STE 105,False,Restaurant,4,S VIRGIL AVE 
3000,14786,CHOIGANEI KOREAN BBQ,3914 WILSHIRE BLVD,False,Restaurant,62,WILSHIRE BLVD
3001,14787,GUS'S DRIVE-IN,1657 W 3RD ST,False,Restaurant,48,W 3RD ST
3002,14788,GAAM KARAOKE,3309 W 6TH ST,False,Restaurant,72,W 6TH ST
3003,14789,JACK IN THE BOX # 3339,1335 S SOTO ST,True,Restaurant,95,S SOTO ST
3004,14790,CHINESE EXPRESS,1655 E 103RD ST,True,Fast Food,24,E 103RD ST
3005,14791,RINCON DE GUYABITOS,735 S ATLANTIC BLVD,False,Restaurant,49,S ATLANTIC BLVD
3006,14792,ROUND RESTAURANT,3618 W 3RD ST,True,Restaurant,26,W 3RD ST
3007,14793,CHIPOTLE MEXICAN GRILL,301 N LARCHMONT BLVD,True,Restaurant,72,N LARCHMONT BLVD
3008,14794,CHALIOS,760 S ATLANTIC BLVD,False,Restaurant,107,S ATLANTIC BLVD
3009,14795,CHA CHA LOUNGE,2375 GLENDALE BLVD,False,Restaurant,32,GLENDALE BLVD
3010,14796,CHERBOURG,3624 W 3RD ST,False,Restaurant,29,W 3RD ST
3011,14797,THE BOWERY,6268 W SUNSET BLVD,False,Restaurant,2,W SUNSET BLVD
3012,14798,MODERN EATS,2590 GLENDALE BLVD STE #D,False,Restaurant,45,GLENDALE BLVD 
3013,14799,VEGAS SEAFOOD BUFFET,7021 HOLLYWOOD BLVD # 110,True,Restaurant,168,HOLLYWOOD BLVD
3014,14800,AHGASSI GOPCHANG,3744 W 6TH ST,False,Restaurant,136,W 6TH ST
3015,14801,DELICIAS DE EL SALVADOR,3400 E 8TH ST,True,Restaurant,45,E 8TH ST
3016,14802,CHINA FOOD EXPRESS #1,3320 W 8TH ST,True,Fast Food,26,W 8TH ST
3017,14803,PITA BAR & GRILL,519 N FAIRFAX AVE,False,Restaurant,9,N FAIRFAX AVE
3018,14804,PANDA KING,1027 W MLK BLVD,True,Restaurant,45,W MLK BLVD
3019,14805,GLAZE  DONUT,5827 S FIGUEROA ST,False,Fast Food,10,S FIGUEROA ST
3020,14806,LAZY BREWING COMPANY,116 E 5TH ST,False,Restaurant,17,E 5TH ST
3021,14807,EXPRESS DELI,1055 WILSHIRE BLVD # G7,True,Fast Food,33,WILSHIRE BLVD
3022,14808,LAS DELICIAS BAKERY,1801 W 7TH ST,True,Bakery,20,W 7TH ST
3023,14809,LUPE'S LUNCH ROOM RESTAURANT,1198 MIRASOL ST,True,Restaurant,3,MIRASOL ST
3024,14810,TROY DRIVE IN #8,4738 YORK BLVD,False,Restaurant,76,YORK BLVD
3025,14811,SUBWAY SANDWICH #18772,2590 GLENDALE BLVD,True,Fast Food,31,GLENDALE BLVD
3026,14812,TIME OUT,2975 WILSHIRE BLVD # 105,False,Restaurant,12,WILSHIRE BLVD
3027,14813,BACKYARD BOWLS,8303 BEVERLY BLVD,True,Restaurant,33,BEVERLY BLVD
3028,14814,SWEETFIN POKE,135 N LARCHMONT BLVD,True,Restaurant,25,N LARCHMONT BLVD
3029,14815,VONS MARKET,3461 W 3RD ST,False,Restaurant,28,W 3RD ST
3030,14816,CANTALOOP,7095 HOLLYWOOD BLVD # 106,False,Restaurant,25,HOLLYWOOD BLVD
3031,14817,MERLE NORMAN COSMETICS INC.,9130 BELLANCA AVE,False,Restaurant,164,BELLANCA AVE
3032,14818,KINGS ROAD BAR/CAFE INC,8361 BEVERLY BLVD,False,Bar,81,BEVERLY BLVD
3033,14819,ELF CAFE,2135 W SUNSET BLVD,False,Restaurant,5,W SUNSET BLVD
3034,14820,LOS COMALES CAFE #2,3329 W 8TH ST,False,Restaurant,45,W 8TH ST
3035,14821,"TAM,JOYCE",3625 S LA BREA AVE,False,Restaurant,16,S LA BREA AVE
3036,14822,SIXTH ST. TAVERN,630 W 6TH ST # 116BC,False,Restaurant,66,W 6TH ST
3037,14823,TAQUERIA AMECA,747 S ATLANTIC BLVD,False,Restaurant,16,S ATLANTIC BLVD
3038,14824,JJ GRAND HOTEL,620 S HARVARD BLVD,False,Restaurant,129,S HARVARD BLVD
3039,14825,LOCOL,1950 E 103RD ST,False,Restaurant,110,E 103RD ST
3040,14826,LOS TAPATIOS RESTAURANT,1451 W 3RD ST,True,Restaurant,21,W 3RD ST
3041,14827,DELICIAS MEXICAN FOOD,2076 E 103RD ST,True,Restaurant,18,E 103RD ST
3042,14828,FRESH & EASY CATERING MARKET,11715 WASHINGTON PL,False,Restaurant,16,WASHINGTON PL
3043,14829,MARKET PROVISIONS,8009 BEVERLY BLVD,False,Restaurant,48,BEVERLY BLVD
3044,14830,OSTIONERIA COLINA SEAFOOD RESTAURANT,1465 W 3RD ST,True,Restaurant,2,W 3RD ST
3045,14831,SUBWAY-48844,617 S CHARLES E YOUNG DR 140-D,True,Fast Food,48,S CHARLES E YOUNG DR 140-D
3046,14832,PINK DONUT,2006 W 6TH ST,True,Fast Food,21,W 6TH ST
3047,14833,SHAVUHYANG,3807 WILSHIRE BLVD # 120,False,Restaurant,108,WILSHIRE BLVD
3048,14834,ROBERT'S RUSSIAN CUISINE,1603 1/2 LA BREA AVE,False,Restaurant,48,1/2 LA BREA AVE
3049,14835,PIZZERIA MOZZA,641 N HIGHLAND AVE,False,Restaurant,106,N HIGHLAND AVE
3050,14836,GOLDEN CRANE EXPRESS,808 S ALVARADO ST # A,False,Fast Food,6,S ALVARADO ST
3051,14837,ARAYA'S PLACE,8101 1/2 BEVERLY BLVD,False,Restaurant,14,1/2 BEVERLY BLVD
3052,14838,SHUHARI,1522 ABBOT KINNEY,False,Restaurant,4,ABBOT KINNEY
3053,14839,RESTORE,3405 GLENDALE BLVD,False,Restaurant,26,GLENDALE BLVD
3054,14840,PLANET RESTAURANT,1411 W 3RD ST,True,Restaurant,11,W 3RD ST
3055,14841,M PIZZA,3881 WILSHIRE BLVD,False,Pizza,41,WILSHIRE BLVD
3056,14842,YERIM,300 S HOBART BLVD # 100,False,Restaurant,110,S HOBART BLVD
3057,14843,RAFFALLO'S PIZZA,1657 N LA BREA AVE,True,Pizza,35,N LA BREA AVE
3058,14844,PHILLY'S PIZZA & GRILL #1,8500 W OLYMPIC BLVD STE D,False,Pizza,12,W OLYMPIC BLVD 
3059,14845,DELTA AIRLINE T2,200 WORLD WAY,False,Restaurant,25,WORLD WAY
3060,14846,M & T DONUT SHOP,1601 E 103RD ST UNIT 5,False,Fast Food,28,E 103RD ST 
3061,14847,JOAN AND SISTERS RESTAURANT,3709 S WESTERN AVE,True,Restaurant,12,S WESTERN AVE
3062,14848,U-ZEN,11951 SANTA MONICA BLVD,False,Restaurant,84,SANTA MONICA BLVD
3063,14849,BREAK ROOM CAFE,3244 CAHUENGA BLVD,True,Restaurant,25,CAHUENGA BLVD
3064,14850,BURGER KING # 5567,1673 E 103RD ST,True,Fast Food,137,E 103RD ST
3065,14851,MOZZA TO GO,6610 MELROSE AVE,False,Restaurant,12,MELROSE AVE
3066,14852,IZAKAYA OSEN,2903 W SUNSET BLVD,True,Restaurant,46,W SUNSET BLVD
3067,14853,GOLD MEDAL CHINESE FOOD,1600 W 6TH ST,True,Restaurant,15,W 6TH ST
3068,14854,OHANA POKE-SORPRESATTA,2852 W SUNSET BLVD,False,Restaurant,49,W SUNSET BLVD
3069,14855,STARBUCKS COFFEE #5277,6333 W 3RD ST STE #112,True,Cafe,13,W 3RD ST 
3070,14856,CANDELA TACO BAR,831 S LA BREA AVE,False,Fast Food,187,S LA BREA AVE
3071,14857,8 OZ POKE,7217 MELROSE AVE,False,Restaurant,12,MELROSE AVE
3072,14858,PURE ENERGY CAFE,6833 PARK TER,False,Restaurant,24,PARK TER
3073,14859,WILD LIVING FOODS,758 S MAIN ST,True,Restaurant,31,S MAIN ST
3074,14860,PALETTE FOOD AND JUICE,3193 GLENDALE BLVD,True,Restaurant,9,GLENDALE BLVD
3075,14861,IL TRAMEZZINO,110 WESTWOOD PLZ # #F211,False,Restaurant,32,WESTWOOD PLZ
3076,14862,BEST LA KITCHEN,696 S ALVARADO ST,False,Restaurant,40,S ALVARADO ST
3077,14863,VALERIE CONFECTIONS,3360 W 1ST ST,True,Restaurant,17,W 1ST ST
3078,14864,FRANKIES,7228 MELROSE AVE,False,Restaurant,90,MELROSE AVE
3079,14865,MCDONALD'S #10805,501 W IMPERIAL HWY,True,Fast Food,91,W IMPERIAL HWY
3080,14866,CHICKEN ON FIRE,8500 W OLYMPIC BLVD STE B,False,Restaurant,16,W OLYMPIC BLVD 
3081,14867,161 STREET PIZZERIA,3252 CAHUENGA BLVD W,False,Restaurant,11,CAHUENGA BLVD W
3082,14868,HAN BAT SHUL LUNG TANG,4163 W 5TH ST,False,Restaurant,33,W 5TH ST
3083,14869,TACOS VILLA CORONA,3185 GLENDALE BLVD,False,Fast Food,3,GLENDALE BLVD
3084,14870,SUBWAY #25388,5805 N FIGUEROA ST,True,Fast Food,7,N FIGUEROA ST
3085,14871,OSTERIA MOZZA,6602 MELROSE AVE,False,Restaurant,222,MELROSE AVE
3086,14872,THE COFFEE BEAN & TEA LEAF,6333 W 3RD ST STE E-11,True,Cafe,18,W 3RD ST 
3087,14873,JAMBA JUICE #767,308 WESTWOOD PLZ STE A260,True,Restaurant,35,WESTWOOD PLZ 
3088,14874,SAPOR,3600 WILSHIRE BLVD STE 100B,False,Restaurant,136,WILSHIRE BLVD 
3089,14875,FIESTA MEXICANA EL PAISANO,5547 SANTA MONICA BLVD,False,Restaurant,29,SANTA MONICA BLVD
3090,14876,LYFE KITCHEN,12746 JEFFERSON BLVD,False,Restaurant,131,JEFFERSON BLVD
3091,14877,SUSHI BAR DA-DA,3700 W OLYMPIC BLVD STE #101,False,Bar,47,W OLYMPIC BLVD 
3092,14878,PEET'S COFFEE AND TEA,175 S FAIRFAX AVE,True,Cafe,29,S FAIRFAX AVE
3093,14879,BARACOA CUBAN RESTAURANT,3175 GLENDALE BLVD,True,Bar,16,GLENDALE BLVD
3094,14880,EL NUEVO SAN SALVADOR #1,5230 SANTA MONICA BLVD,False,Restaurant,105,SANTA MONICA BLVD
3095,14881,FLOR BLANCO REST,806 S ALVARADO ST,False,Restaurant,14,S ALVARADO ST
3096,14882,GOLDEN ROAD BREWING,5410 W SAN FERNANDO RD,False,Restaurant,84,W SAN FERNANDO RD
3097,14883,THE DIME,442 N FAIRFAX AVE,False,Restaurant,33,N FAIRFAX AVE
3098,14884,SUBWAY #59215,757 WESTWOOD PLZ,True,Fast Food,6,WESTWOOD PLZ
3099,14885,LANGERS DELICATESSEN,704 S ALVARADO ST,True,Restaurant,78,S ALVARADO ST
3100,14886,NICOLE'S GOURMET COFFEE,928 S WESTERN AVE STE #145,False,Cafe,4,S WESTERN AVE 
3101,14887,FLEISHIKS,7563 BEVERLY BLVD,False,Restaurant,11,BEVERLY BLVD
3102,14888,LALA'S,7229 MELROSE AVE,False,Restaurant,84,MELROSE AVE
3103,14889,VEGAN GLORY LLC,8393 BEVERLY BLVD,False,Restaurant,44,BEVERLY BLVD
3104,14890,CHLOE'S PUB @ GOLDEN ROAD,5410 N SAN FERNANDO RD W,False,Restaurant,212,N SAN FERNANDO RD W
3105,14891,LITTLE CEASAR #5926,5813 N FIGUEROA ST,False,Restaurant,28,N FIGUEROA ST
3106,14892,NUT HOUSE,8664 W PICO BLVD,False,Restaurant,17,W PICO BLVD
3107,14893,LA BREA BAKERY,460 S LA BREA AVE,True,Bakery,129,S LA BREA AVE
3108,14894,THE HOLLYWOOD CHICK-FIL-A,6750 W SUNSET BLVD,True,Restaurant,45,W SUNSET BLVD
3109,14895,SAM'S AFTER DARK,1501 E WASHINGTON BLVD,False,Restaurant,123,E WASHINGTON BLVD
3110,14896,TREJO'S COFFEE &DONUT,6785 SANTA MONICA BLVD,False,Cafe,3,SANTA MONICA BLVD
3111,14897,ASPARAGUS HOLY PIZZA,1809 N CAHUENGA BLVD,False,Pizza,8,N CAHUENGA BLVD
3112,14898,ALL SEAS FISH MARKET,4320 S VERMONT AVE,False,Restaurant,14,S VERMONT AVE
3113,14899,YOSHINOYA #1251,1777 E OLYMPIC BLVD,True,Restaurant,135,E OLYMPIC BLVD
3114,14900,FILI-MEX MARKET-BAKERY,5341 N FIGUEROA ST,True,Bakery,13,N FIGUEROA ST
3115,14901,MCDONALD'S #26929,5008 N FIGUEROA ST,True,Fast Food,99,N FIGUEROA ST
3116,14902,MET HER AT A BAR,759 S LA BREA AVE,False,Bar,36,S LA BREA AVE
3117,14903,ST. BARNABAS SENIOR CENTER OF LA,675 S CARONDELET ST,False,Bar,20,S CARONDELET ST
3118,14904,REST & PAN LA UNIVERSAL,2615 W 7TH ST,False,Restaurant,6,W 7TH ST
3119,14905,LOS ANGELES BIERGARTEN,750 BROADWAY AVE,False,Restaurant,98,BROADWAY AVE
3120,14906,LAZAROS LATIN LOUNGE,1951 S VERMONT AVE,False,Restaurant,184,S VERMONT AVE
3121,14907,CLUB FANTASY,307 W 4TH ST,False,Restaurant,74,W 4TH ST
3122,14908,BEAU BAR,3300 W 6TH ST # 4,False,Bar,23,W 6TH ST
3123,14909,CLUB STARLIGHT,1224 S BROADWAY,False,Restaurant,76,S BROADWAY
3124,14910,EL POLLO LOCO #5532,5520 SANTA MONICA BLVD,True,Restaurant,49,SANTA MONICA BLVD
3125,14911,LOS ALCANTRACES,3773 S WESTERN AVE,False,Restaurant,29,S WESTERN AVE
3126,14912,THE BURGUNDY ROOM,1621 1/2 N CAHUENGA BLVD,False,Restaurant,5,1/2 N CAHUENGA BLVD
3127,14913,CARMELA ICE CREAM,7920 W 3RD ST,False,Restaurant,19,W 3RD ST
3128,14914,NOE RESTAURANT,251 S OLIVE ST,True,Restaurant,177,S OLIVE ST
3129,14915,HOLY ROLY ICE CREAM,3450 W 6TH ST STE 109A,False,Restaurant,16,W 6TH ST 
3130,14916,OENO VINO WINES,3111 GLENDALE BLVD UNIT 2,False,Restaurant,21,GLENDALE BLVD 
3131,14917,STAR FUSION POCHA,1144 S WESTERN AVE STE 107,False,Restaurant,137,S WESTERN AVE 
3132,14918,HO MI BING,3300 W 6TH ST # 2,False,Restaurant,39,W 6TH ST
3133,14919,OLLE,984 S WESTERN AVE,False,Restaurant,17,S WESTERN AVE
3134,14920,213 BEER,3224 W OLYMPIC BLVD UNIT 103,False,Restaurant,46,W OLYMPIC BLVD 
3135,14921,THE PARLOUR ROOM OF HOLLYWOO,6423 YUCCA ST,False,Restaurant,7,YUCCA ST
3136,14922,CHIPOTLE MEXICAN GRILL,5047 EAGLE ROCK BLVD,True,Restaurant,37,EAGLE ROCK BLVD
3137,14923,QUALITY FOOD & BEVERAGE,8030 W 3RD ST,True,Restaurant,36,W 3RD ST
3138,14924,LITTLE DOOR RESTAURANT,8164 W 3RD ST,True,Restaurant,99,W 3RD ST
3139,14925,BELCAMPO MEAT CO.,8051 W 3RD ST,True,Restaurant,17,W 3RD ST
3140,14926,CONCERT HALL CAFE,111 S GRAND AVE # #950,False,Restaurant,11,S GRAND AVE
3141,14927,FALAFEL ARAX,5101 SANTA MONICA BLVD #2,False,Restaurant,3,SANTA MONICA BLVD
3142,14928,ODUMAK,338 S WESTERN AVE # D & E,False,Restaurant,44,S WESTERN AVE
3143,14929,SPRING FOR COFFEE,548 S SPRING ST # 106,True,Cafe,8,S SPRING ST
3144,14930,MOCHA CITY,4221 WILSHIRE BLVD # 190,False,Restaurant,16,WILSHIRE BLVD
3145,14931,DA JEONG,3901 1/2 W OLYMPIC BLVD,False,Restaurant,47,1/2 W OLYMPIC BLVD
3146,14932,SENOR FISH,4803 EAGLE ROCK BLVD,False,Restaurant,40,EAGLE ROCK BLVD
3147,14933,EKKAMAI THAI RESTAURANT,13223 W WASHINGTON BLVD,True,Restaurant,39,W WASHINGTON BLVD
3148,14934,TOM'S JR BURGER,1883 DALY ST,False,Fast Food,43,DALY ST
3149,14935,THE Z00 GRILL,5333 Z00 DR,False,Restaurant,190,Z00 DR
3150,14936,PRESTON'S MAIN KITCHEN,1755 N HIGHLAND AVE,True,Restaurant,158,N HIGHLAND AVE
3151,14937,HAMAKAZE,13327 W WASHINGTON BLVD,False,Restaurant,49,W WASHINGTON BLVD
3152,14938,CONCERT HALL SERVERY,111 S GRAND AVE,False,Restaurant,8,S GRAND AVE
3153,14939,LITTLE SAN SALVADOR REST,901 N WESTERN AVE STE #3,False,Restaurant,26,N WESTERN AVE 
3154,14940,MARTHA'S KITCHEN,2526 DALY ST,True,Restaurant,18,DALY ST
3155,14941,LAWRY'S CARVERY,1011 S FIGUEROA ST,False,Restaurant,130,S FIGUEROA ST
3156,14942,EGGSLUT,1611 PACIFIC AVE,True,Restaurant,15,PACIFIC AVE
3157,14943,MR BOSSAM,338 S WESTERN AVE # A-B,False,Restaurant,148,S WESTERN AVE
3158,14944,LOBBY BAR LEVEL 2,111 S GRAND AVE # LEVEL,False,Bar,17,S GRAND AVE
3159,14945,THE BLACK CAT,3909 W SUNSET BLVD,False,Restaurant,132,W SUNSET BLVD
3160,14946,MELS DELI,548 S SPRING ST STE 114,True,Restaurant,13,S SPRING ST 
3161,14947,LA ZOO,5333 ZOO DR,False,Restaurant,10,ZOO DR
3162,14948,PEPPERDINE CONFERENCE CAFE,6100 CENTER DR # 204,False,Restaurant,31,CENTER DR
3163,14949,GENGHIS COHEN,740 N FAIRFAX AVE,False,Restaurant,110,N FAIRFAX AVE
3164,14950,CACAO MEXICATESSEN,1576 COLORADO BLVD,False,Restaurant,8,COLORADO BLVD
3165,14951,PAMORE PIZZA,2190 W WASHINGTON BLVD E,True,Pizza,4,W WASHINGTON BLVD E
3166,14952,HAPPY TUESDAY,1883 DALY ST #102,False,Restaurant,5,DALY ST
3167,14953,LULUS CAFE,7149 BEVERLY BLVD,False,Restaurant,31,BEVERLY BLVD
3168,14954,EAGLE ROCK NOODLE AND GRILL,7315 N FIGUEROA ST # 103,True,Restaurant,6,N FIGUEROA ST
3169,14955,MAX CITY BBQ,4729 EAGLE ROCK BLVD,False,Restaurant,23,EAGLE ROCK BLVD
3170,14956,CASA SANCHEZ,4500 S CENTINELA AVE,False,Restaurant,170,S CENTINELA AVE
3171,14957,ELITE CUISINE,7119 BEVERLY BLVD,False,Restaurant,39,BEVERLY BLVD
3172,14958,QUIZNOS SUB,3738 S FIGUEROA ST,False,Restaurant,16,S FIGUEROA ST
3173,14959,WINCHELL'S DONUTS #9517,1213 S SOTO ST,False,Fast Food,2,S SOTO ST
3174,14960,KFC TACO BELL E791001,5220 W CENTINELA AVE,True,Fast Food,36,W CENTINELA AVE
3175,14961,RUSTIC KITCHEN,3523 S CENTINELA AVE,False,Restaurant,89,S CENTINELA AVE
3176,14962,FOUNDERS ROOM,111 S GRAND AVE # #950,False,Restaurant,189,S GRAND AVE
3177,14963,THE COFFEE BEAN & TEA LEAF,300 S LA CIENEGA BLVD,True,Cafe,48,S LA CIENEGA BLVD
3178,14964,MERCADO BENITO JUAREZ,3260 W 8TH ST,True,Restaurant,27,W 8TH ST
3179,14965,JAY'S BAR,4321 W SUNSET BLVD,False,Bar,48,W SUNSET BLVD
3180,14966,YAKITORIYA,11301 W OLYMPIC BLVD STE 101,False,Restaurant,40,W OLYMPIC BLVD 
3181,14967,H & H CATERING POOL BAR,6801 HOLLYWOOD BLVD,False,Bar,37,HOLLYWOOD BLVD
3182,14968,COLE'S,118 E 6TH ST,False,Restaurant,135,E 6TH ST
3183,14969,EL CARMEN,8138 W 3RD ST,False,Restaurant,91,W 3RD ST
3184,14970,BAMBOO INN,2005 W 7TH ST,False,Restaurant,31,W 7TH ST
3185,14971,TRUST COMPANY OF THE WEST,865 S FIGUEROA ST FL 18,False,Restaurant,43,S FIGUEROA ST FL 18
3186,14972,UMAMI BURGER HOLLYWOOD,4655 HOLLYWOOD BLVD,True,Fast Food,145,HOLLYWOOD BLVD
3187,14973,DABANG DESIGN CAFE,3501 W PICO BLVD,False,Restaurant,15,W PICO BLVD
3188,14974,OPEN SPACE CAFE AND THEATER,457 N FAIRFAX AVE,False,Restaurant,24,N FAIRFAX AVE
3189,14975,PRIME TIME PUB,5556 SANTA MONICA BLVD,False,Restaurant,35,SANTA MONICA BLVD
3190,14976,CHINATOWN EXPRESS #80,5445 HOLLYWOOD BLVD STE A,True,Fast Food,7,HOLLYWOOD BLVD 
3191,14977,VERVE COFFEE ROASTERS,8049 W 3RD ST,True,Cafe,44,W 3RD ST
3192,14978,GOLDEN FOREST MONGOLIAN BBQ,7315 N FIGUEROA ST # 102,False,Restaurant,17,N FIGUEROA ST
3193,14979,SU TIERRA MEXICAN RESTAURANT,2423 DALY ST,True,Restaurant,2,DALY ST
3194,14980,ELABREW COFFEE,127 E 6TH ST,False,Cafe,25,E 6TH ST
3195,14981,PLAN CHECK KITCHEN AND BAR,351 N FAIRFAX AVE,True,Restaurant,168,N FAIRFAX AVE
3196,14982,KALI DINING,5722 MELROSE AVE,False,Restaurant,95,MELROSE AVE
3197,14983,COFFEE & FOOD,5630 MELROSE AVE,True,Cafe,8,MELROSE AVE
3198,14984,EL PAVO BAKERY,3350 E OLYMPIC BLVD,True,Bakery,22,E OLYMPIC BLVD
3199,14985,YUM YUM DONUTS #9198E,4503 N FIGUEROA ST,True,Fast Food,29,N FIGUEROA ST
3200,14986,NATIVE FOODS,1114 GAYLEY AVE,True,Restaurant,126,GAYLEY AVE
3201,14987,LITTLE RIPPLER COFFEE,4155 VERDUGO RD,False,Cafe,21,VERDUGO RD
3202,14988,DOS AGUILAS BAKERY,5945 WHITTIER BLVD,True,Bakery,25,WHITTIER BLVD
3203,14989,CUTLET LP,412 N FAIRFAX AVE,False,Restaurant,27,N FAIRFAX AVE
3204,14990,JOHNNIE'S MARKET,2017 N EASTERN AVE,False,Restaurant,13,N EASTERN AVE
3205,14991,KIKKA SUSHI - WHOLE FOODS,12746 W JEFFERSON BLVD,True,Restaurant,9,W JEFFERSON BLVD
3206,14992,THE MIGHTY,108 W 2ND ST,False,Restaurant,22,W 2ND ST
3207,14993,PARAMOUNT COFFEE PROJECT,456 N FAIRFAX AVE,False,Cafe,37,N FAIRFAX AVE
3208,14994,SOUP & STEW CATERING,1694 CORDOVA ST,False,Restaurant,7,CORDOVA ST
3209,14995,DONA BIBIS RESTAURANT INC,2400 W 7TH ST # 101,True,Restaurant,42,W 7TH ST
3210,14996,EL SAZON OAXAQUENO,12131 WASHINGTON PL # A,False,Restaurant,43,WASHINGTON PL
3211,14997,PLAZA CAFE,5777 W CENTURY BLVD STE 104,True,Restaurant,3,W CENTURY BLVD 
3212,14998,CHINA BOWL EXPRESS,1735 W 6TH ST,True,Fast Food,5,W 6TH ST
3213,14999,GOODIES TRIMANA,5757 W CENTURY BLVD,True,Restaurant,39,W CENTURY BLVD
3214,15000,HOLA POLLO,2024 W 7TH ST,False,Restaurant,16,W 7TH ST
3215,15001,SD COFFEE,1606 W 6TH ST,False,Cafe,19,W 6TH ST
3216,15002,ITACHO SUSHI,7311 BEVERLY BLVD,False,Restaurant,129,BEVERLY BLVD
3217,15003,TILT COFFEE,334 S MAIN ST # 1,False,Cafe,11,S MAIN ST
3218,15004,SOPITA RAMEN,2201 W PICO BLVD STE A,True,Restaurant,4,W PICO BLVD 
3219,15005,YOGURTLAND SUNSET,5541 W SUNSET BLVD # #107,True,Restaurant,11,W SUNSET BLVD
3220,15006,GO HYANG SAN CHUN,345 S WESTERN AVE,False,Restaurant,42,S WESTERN AVE
3221,15007,MERKATO,1036 1/2 S FAIRFAX AVE,False,Restaurant,44,1/2 S FAIRFAX AVE
3222,15008,JON AND VINNY'S,412 N FAIRFAX AVE,False,Restaurant,25,N FAIRFAX AVE
3223,15009,DYLLAN'S DELI,10866 WILSHIRE BLVD,True,Restaurant,20,WILSHIRE BLVD
3224,15010,JACK IN THE BOX # 279,1441 W MLK BLVD,True,Restaurant,10,W MLK BLVD
3225,15011,THE MACARTHUR,607 S PARK VIEW ST,False,Restaurant,6,S PARK VIEW ST
3226,15012,THE GOLDEN STAE,426 N FAIRFAX AVE,False,Restaurant,35,N FAIRFAX AVE
3227,15013,BURGER KING #11024,5609 W SUNSET BLVD STE C,True,Fast Food,40,W SUNSET BLVD 
3228,15014,SPRINKLES A THE GROVE,189 THE GROVE DR # P5-01,True,Restaurant,3,THE GROVE DR
3229,15015,EL 7 MARES,6307 E WHITTIER BLVD,False,Restaurant,70,E WHITTIER BLVD
3230,15016,MAMALION,601 S WESTERN AVE,False,Restaurant,145,S WESTERN AVE
3231,15017,ORSA-WINSTON,112 W 4TH ST,False,Restaurant,34,W 4TH ST
3232,15018,MRKT AT THE RESERVE,13031 JEFFERSON BLVD SPCE 120,False,Restaurant,25,JEFFERSON BLVD SPCE 120
3233,15019,MESSOB ETHIOPIAN RESTAURANT,1039 S FAIRFAX AVE,True,Restaurant,142,S FAIRFAX AVE
3234,15020,EL ATORON,1285 MAPLE ST,True,Restaurant,3,MAPLE ST
3235,15021,SANTA MONICA KITCHEN CAFE,12340 SANTA MONICA BLVD # #A,False,Restaurant,69,SANTA MONICA BLVD
3236,15022,CINNAHOLIC,2134 W SUNSET BLVD # E,False,Restaurant,19,W SUNSET BLVD
3237,15023,SWEET CHICK,448 N FAIRFAX AVE,False,Restaurant,39,N FAIRFAX AVE
3238,15024,SOUL,7046 HOLLYWOOD BLVD,False,Restaurant,145,HOLLYWOOD BLVD
3239,15025,MENOTTI'S,56 WINDWARD AVE,False,Restaurant,29,WINDWARD AVE
